;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
208;;;;726.759644;667.904480;183.486725;;;;1138.281616;782.882813;348.679840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;798.984558;742.641418;186.915833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;675.555054;746.702026;194.644562;1007.800049;832.024170;192.718018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;;;;722.043518;668.807312;184.226257;;;;1134.298218;783.414001;349.519928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;794.684509;743.743042;187.841766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;670.490479;747.462097;195.941635;1002.948730;833.052429;194.048309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;;;;717.500488;669.719727;184.881943;;;;1130.646606;783.716431;350.068909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;790.252075;744.697266;188.587021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;665.737915;748.201172;196.961624;999.155029;833.840698;194.425476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;;;;712.910339;670.443848;185.867432;;;;1127.485107;784.084900;350.451416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785.514282;745.491150;189.459305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;661.085938;748.938660;197.524872;995.109375;833.878235;194.897141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;;;;708.279480;670.922363;186.177338;;;;1124.008911;784.699829;351.033752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780.307617;746.214294;189.077454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;990.155029;834.447693;196.298126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;;703.810425;671.450439;186.207397;;;;1120.534180;785.012939;351.407990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.579285;746.670654;189.517090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;985.496155;834.990479;197.308365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;;;;699.142334;672.155823;186.189743;;;;1117.035522;785.484680;352.059631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;770.691833;747.409424;190.045822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980.341919;835.700378;198.277603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;;694.389587;672.601929;186.044998;;;;1113.789917;785.572205;352.900848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.884888;748.313049;190.476578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;975.414001;836.405518;199.071121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;;689.756714;672.925842;185.437119;;;;1109.840332;786.194641;353.208191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.867371;748.787903;190.821716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;970.041138;837.319214;200.339157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;;;;684.983032;673.423767;185.193726;;;;1106.303711;786.630249;353.403351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.607910;749.309509;190.597031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;965.188049;837.609619;201.212860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;;;;680.190491;673.743835;185.205475;;;;1102.710938;786.826782;353.650604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750.803040;750.022095;190.633469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;960.183777;838.263794;202.018433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;;;;675.456848;673.906860;184.422012;;;;1098.910278;787.192566;353.821045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.866150;750.692810;190.413498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;955.783936;838.596558;202.931473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;;;;670.818054;674.433777;183.811707;;;;1095.084595;787.445618;354.536499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.835327;751.095520;190.223557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;951.155884;838.991333;203.635178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;;;;666.239746;674.524353;183.639648;;;;1091.941040;787.880371;354.899780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.351685;751.567322;190.388748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;946.145325;839.492126;204.154266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;;;;661.781494;674.674744;183.055008;;;;1088.294800;788.006409;354.773590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.747070;751.658081;190.150528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;941.620850;839.694031;204.860641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;;;;657.146362;674.712219;182.475464;;;;1084.774292;788.484375;355.051453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.119202;751.903015;189.365265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;936.867310;840.182922;205.400269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;;;652.683411;674.581482;181.862885;;;;1080.718506;788.817749;355.386658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.642517;751.903259;189.105072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;932.612671;840.278503;206.087280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;;;;648.324158;674.823914;181.304749;;;;1077.429077;788.950500;355.828613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.408630;752.338135;188.948334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;928.303345;840.239136;206.251160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;;;;643.852539;674.639160;180.536652;;;;1074.292480;789.119568;355.804718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;712.363647;752.704834;187.917130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;923.104309;840.498779;207.008774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;;;;639.539551;674.836365;179.466629;;;;1070.268311;789.584534;355.805634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;707.911255;752.739502;187.444794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.986145;840.724487;207.859985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;;;;635.065735;674.472839;178.416580;;;;1066.330566;789.869080;356.061401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;703.284424;752.572388;187.241928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;912.798096;841.128723;208.855438;580.521729;750.405090;192.584915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;;;;630.548462;674.356201;177.427002;;;;1063.277100;789.956360;356.108948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.545715;752.631470;186.162582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.213196;841.209595;209.286728;575.402710;750.132202;191.596664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;;;;626.301819;674.393677;176.529724;;;;1060.167236;790.035156;356.080170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;694.503113;752.531555;185.645966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.465881;840.964111;209.297836;571.087524;749.670898;190.548859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;;;;622.332703;674.234619;175.406296;;;;1056.079590;790.524536;356.243439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;689.848206;752.939575;185.188293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;566.781799;749.296936;189.129761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;;;;618.222717;673.701538;174.249557;;;;1052.643433;790.607239;356.378845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;685.588379;752.849426;184.444061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;562.511292;748.950867;187.984238;896.314697;840.782288;210.283936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;;;;614.152405;673.786987;172.980850;;;;1049.672241;790.669617;356.387512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;681.453308;752.196106;184.026672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557.946533;748.674255;186.122742;891.214661;841.080872;210.881729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;;;;610.272461;673.645325;171.837708;;;;1046.001831;790.951416;356.215973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;676.856018;752.621155;182.748413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;886.884644;840.904114;211.403625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;;;606.488281;673.374634;170.484909;;;;1042.936768;791.199036;356.367340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;673.615479;751.077820;182.263519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;883.311768;840.248596;211.819427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;;;;602.844788;673.087463;169.029877;;;;1039.751221;791.329041;355.985687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;669.234497;751.521484;181.324066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;879.487305;840.389282;211.940750;546.236694;747.407959;182.704407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;;;;598.768127;672.447083;167.689514;;;;1036.030762;791.837830;356.340759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;665.045105;751.552490;180.239471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;874.987549;840.370728;211.860626;542.547668;746.928711;181.818237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;;;;595.572021;672.026672;166.152359;;;;1033.083008;791.835693;356.488098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;661.608887;751.450012;179.173508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;871.938782;839.717773;211.846298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;;;;592.082153;671.707581;164.448532;;;;1029.793457;792.029419;356.147186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;658.001892;751.108337;178.185135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;868.510071;839.503723;211.745209;;;;534.758728;745.820374;180.073090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;;;;588.443542;671.568115;162.894363;;;;1026.569458;792.318909;356.181976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;654.106812;750.514709;176.958435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;864.873047;839.347046;211.607834;;;;531.917786;745.220337;178.162842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;;;;585.263550;671.301086;161.056778;;;;1023.547852;792.482300;355.853210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;650.956421;749.872620;176.181793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;860.705383;839.432800;211.961960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;;;;582.070557;670.454895;159.419250;;;;1020.260315;792.899170;356.250519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;647.615845;749.754395;175.246628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.167847;839.159790;212.628204;;;;;;;524.312561;744.236206;176.483124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;;;;579.134155;670.409546;158.098953;;;;1017.090576;793.099426;356.104980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;644.315247;749.089844;174.004517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;853.920959;838.498352;212.657471;;;;;;;522.064270;743.910461;174.098358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;;;;575.780334;670.140686;156.747864;;;;1014.373718;793.143494;356.361816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;640.989746;749.104248;173.274185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;850.173645;838.623047;212.144730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;;;;572.855835;669.837952;155.181839;;;;1011.402161;793.330017;356.269226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;637.962280;748.634216;172.128021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.282898;838.040710;211.875076;;;;;;;;;;515.249695;742.745422;172.029282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;;;;570.094910;669.181702;153.570175;;;;1008.697266;793.437439;356.031219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;634.662598;748.322632;170.806992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;844.017822;838.461182;211.991272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;;;;567.251831;668.423340;152.374161;;;;1005.431885;793.923340;355.857910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;632.161194;747.673096;170.052414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;841.264282;837.709717;212.300613;;;;;;;;;;;;;509.128448;741.768127;169.173111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;;;;564.394470;667.663086;151.199844;;;;1003.130127;793.849792;355.852478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;629.217957;747.288330;168.816666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;837.932922;837.988159;212.585449;;;;;;;;;;;;;506.556671;741.083496;166.774414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;;;;561.732849;667.422791;149.540268;;;;999.932617;794.365601;355.803040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;625.896423;747.031006;167.690628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;834.846130;838.077576;212.457260;;;;;;;;;;;;;503.845886;740.565063;165.584641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;;;;559.235901;667.483643;147.828888;;;;997.236511;794.442871;355.710052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;623.692139;746.264587;166.715469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;831.919617;837.433960;212.196915;;;;;;;;;;;;;500.539307;739.978027;164.685883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;;;;556.982178;666.939453;146.484360;;;;994.511658;794.723572;355.584290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;620.554321;746.185852;165.888596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.078491;837.067017;211.570786;;;;;;;;;;;;;498.411499;739.580627;163.261902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;;;;554.267700;666.378113;145.555542;;;;991.977478;794.807129;355.307404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;618.361511;745.727478;164.732986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;826.021240;837.067566;211.584381;;;;;;;;;;;;;495.753357;738.608887;161.713852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;;;;551.867554;665.737915;143.629868;;;;989.637695;795.049133;354.993103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;615.726990;744.950134;163.257599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823.650513;836.797974;211.114914;;;;;;;;;;;;;493.172607;737.930237;160.807205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;;;;549.524719;665.139954;141.716751;;;;986.814636;795.282227;354.983795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;613.398315;744.600830;162.315598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;820.993774;836.574402;210.901825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;;;;547.417542;664.636719;140.247360;;;;984.691650;795.571594;354.594116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;610.540771;743.800537;161.128952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;819.283691;836.128174;210.656387;;;;;;;;;;;;;;;;488.505829;736.713074;158.262909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;;;;545.587402;664.089417;138.857193;;;;982.044678;795.662537;354.538269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;608.587769;743.255310;160.270981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;815.911072;836.230164;210.062500;;;;;;;;;;;;;;;;486.149597;735.791321;157.166519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;;;;543.372620;663.419067;136.915039;;;;979.792297;795.877075;354.045624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;605.887756;743.096558;159.150909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;813.986206;835.967651;209.707260;;;;;;;;;;;;;;;;483.649506;735.034607;155.823486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;;;;541.367676;663.116211;135.158951;;;;977.397644;796.122925;353.696838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;604.103821;742.561768;157.749451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;810.539734;836.178040;209.368408;;;;;;;;;;;;;;;;481.696503;734.448975;154.329407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;;;;539.726501;663.019470;132.941071;;;;974.485535;796.555298;353.527618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;602.043945;741.983337;156.611572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;807.531616;836.270325;209.821869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;;;;537.780762;662.435608;132.151276;;;;973.205444;796.301636;353.304138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;599.761475;741.643127;155.738953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;805.331909;835.593506;209.772705;;;;;;;;;;;;;;;;;;;477.914703;732.708435;151.442245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;;;;535.556396;661.560242;130.584305;;;;970.141541;796.904663;353.085175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;597.403992;741.422913;154.777176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;803.204590;835.656250;209.421936;;;;;;;;;;;;;;;;;;;475.909607;732.251404;149.950546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;;;;534.475891;661.335938;128.730637;;;;968.699768;796.809875;353.179749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;595.665405;740.789734;153.500183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;801.350159;835.027588;209.110916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
