;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
334;550.775635;713.922485;103.005821;;;;479.820068;650.230530;63.781895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.146454;726.889526;85.622482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;550.488770;713.802917;102.769043;;;;479.710999;650.135742;63.997982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.890106;726.663757;85.701576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;550.275085;713.714172;102.522301;;;;479.476593;650.101746;64.192703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.558655;726.537964;85.319946;880.171631;797.424683;404.980408;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;550.195679;713.553101;102.218307;;;;479.064301;650.021851;64.295647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.394287;726.335083;85.055031;879.754028;797.562988;405.074829;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;550.028992;713.502380;101.990242;;;;479.021576;649.868469;64.210938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.186188;726.221069;84.998413;879.287354;797.803162;405.135345;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;549.913208;713.495056;101.743729;;;;478.900787;649.774597;64.242088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.043579;726.220703;84.996880;878.876526;797.982666;405.180145;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;549.848572;713.532898;101.441048;;;;478.627869;649.695618;64.351891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.936615;726.136414;84.935822;878.334961;798.162903;405.066925;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;549.852905;713.441956;101.296013;;;;478.604614;649.638245;64.296394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.893707;726.116577;84.824478;878.072021;798.328247;405.213470;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;549.850647;713.354309;101.183060;;;;478.314850;649.597778;64.265144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.824890;726.125610;84.716446;877.800476;798.447327;405.350494;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;549.896851;713.408325;101.056244;;;;478.185974;649.420288;64.178558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.755890;726.135315;84.655884;877.244751;798.711548;405.553406;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;549.916565;713.431030;101.025177;;;;478.243256;649.477417;64.071899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.790985;726.132813;84.555733;876.845581;798.871460;405.746063;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;549.847290;713.423950;100.980652;;;;478.307526;649.468201;64.008514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.544922;799.068665;405.879547;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;549.873596;713.506287;100.920479;;;;478.356079;649.455688;63.869839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.290100;799.175903;406.060883;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;549.933533;713.509521;100.853477;;;;478.378937;649.455811;63.805916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.283508;799.405151;405.872345;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;549.954895;713.522705;100.736694;;;;478.335327;649.372986;63.576679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.809021;799.145874;405.871429;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;549.907288;713.538147;100.673172;;;;478.457611;649.479248;63.456573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.944275;799.121887;405.807587;426.899261;726.262695;84.442787;;;;;;;;;;;;;;;;;;;;;;;;
350;549.907104;713.534729;100.638199;;;;478.481812;649.441956;63.403225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.980591;799.210144;405.892578;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;549.909485;713.604370;100.696083;;;;478.514404;649.498962;63.378197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.974579;726.265564;83.998192;;;;;;;;;;;;;;;;;;;;;
352;549.943909;713.630188;100.541016;;;;478.568176;649.505127;63.360657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.902771;726.273376;83.951027;;;;;;;;;;;;;;;;;;;;;
353;549.977295;713.686523;100.540901;;;;478.583069;649.413147;63.284489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.036346;726.259155;84.219872;;;;;;;;;;;;;;;;;;;;;
354;549.985107;713.647583;100.487465;;;;478.358154;649.562866;63.664467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.022797;726.285889;83.994339;;;;;;;;;;;;;;;;;;;;;
355;550.022034;713.712463;100.478477;;;;478.569611;649.470398;63.323208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.088593;726.312378;83.877556;;;;;;;;;;;;;;;;;;;;;
356;550.008606;713.712585;100.466873;;;;478.753510;649.393188;63.075058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.130371;726.366211;83.842094;;;;;;;;;;;;;;;;;;;;;
357;550.049866;713.693970;100.510689;;;;478.819916;649.376831;63.079613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.098785;726.412720;83.898888;;;;;;;;;;;;;;;;;;;;;
358;550.033875;713.703674;100.434044;;;;478.782898;649.402710;63.074471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.073883;726.458069;84.022385;;;;;;;;;;;;;;;;;;;;;
359;550.065735;713.701294;100.390823;;;;478.795990;649.378174;63.131207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.126160;726.454956;83.963875;;;;;;;;;;;;;;;;;;;;;
360;550.097839;713.730103;100.296204;;;;478.844818;649.366760;63.121365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.158813;726.458374;83.942619;;;;;;;;;;;;;;;;;;;;;
361;550.087097;713.731689;100.204193;;;;478.941193;649.455078;62.966724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.261536;726.443604;83.877144;;;;;;;;;;;;;;;;;;;;;
362;550.102661;713.736511;100.180923;;;;478.964691;649.420471;62.921661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.283813;726.539612;83.904091;875.894226;800.576050;406.681702;;;;;;;;;;;;;;;;;;
363;550.116394;713.735474;100.171463;;;;479.000061;649.457275;62.907654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.258667;726.561462;83.945007;875.793152;800.687317;406.667145;;;;;;;;;;;;;;;;;;
364;550.166321;713.829651;100.110123;;;;478.996246;649.396179;62.926704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.299591;726.553223;83.872437;875.274170;800.953491;406.794678;;;;;;;;;;;;;;;;;;
365;550.151672;713.834290;100.099068;;;;479.019135;649.377319;62.888546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.305573;726.551453;83.774261;874.892456;801.142700;407.062469;;;;;;;;;;;;;;;;;;
366;550.417603;713.959106;99.995499;;;;479.094543;649.380371;62.810173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.295380;726.565735;83.806900;874.689026;801.272949;407.152222;;;;;;;;;;;;;;;;;;
367;550.251465;713.869141;100.019173;;;;479.169891;649.465820;62.691410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.282959;726.590088;83.852943;874.546875;801.379700;407.264069;;;;;;;;;;;;;;;;;;
368;550.324707;713.954285;99.985222;;;;479.209198;649.513062;62.637474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.198883;726.583679;83.828278;874.436035;801.505371;407.351715;;;;;;;;;;;;;;;;;;
369;550.515137;713.875244;100.245140;;;;479.319244;649.430908;62.484264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.255463;726.595581;83.716476;874.405090;801.486023;407.443390;;;;;;;;;;;;;;;;;;
370;550.525146;713.844849;100.319427;;;;479.364227;649.482666;62.392494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.248047;726.676392;83.569466;874.277649;801.601379;407.542725;;;;;;;;;;;;;;;;;;
371;550.369568;714.014526;99.797325;;;;479.416870;649.545593;62.336235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.200104;726.736267;83.581169;874.157166;801.689819;407.675934;;;;;;;;;;;;;;;;;;
372;550.390991;714.063843;99.637535;;;;479.458221;649.574646;62.295925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.169952;726.725281;83.541168;874.017395;801.782043;407.857147;;;;;;;;;;;;;;;;;;
373;550.376953;714.064026;99.672585;;;;479.464294;649.566772;62.251873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.164612;726.722107;83.468422;873.863647;801.898499;407.895325;;;;;;;;;;;;;;;;;;
374;550.337585;714.034119;99.674942;;;;479.440308;649.536438;62.237282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.149078;726.740906;83.519218;873.874146;801.885559;408.017517;;;;;;;;;;;;;;;;;;
375;550.307373;713.960693;99.634224;;;;479.422333;649.504639;62.227142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.157562;726.725220;83.547073;873.815308;801.947449;408.113739;;;;;;;;;;;;;;;;;;
376;550.302002;713.965698;99.439209;;;;479.424286;649.497620;62.210903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.144897;726.738281;83.552048;873.809631;802.008789;408.189880;;;;;;;;;;;;;;;;;;
377;550.523315;713.788269;100.066330;;;;479.377594;649.521545;62.199383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.166351;726.713074;83.425385;873.876160;801.989929;408.166718;;;;;;;;;;;;;;;;;;
378;550.117188;713.821899;99.962410;;;;479.416565;649.568359;62.174469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.184875;726.719177;83.418243;873.909302;802.065735;408.152130;;;;;;;;;;;;;;;;;;
379;550.307983;713.929382;99.714325;;;;479.393433;649.488953;62.212341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.231537;726.727600;83.394653;873.942505;802.088806;408.219025;;;;;;;;;;;;;;;;;;
380;550.516541;713.793701;100.069672;;;;479.410522;649.547974;62.201935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.235992;726.730774;83.385696;873.923401;802.176636;408.267365;;;;;;;;;;;;;;;;;;
381;550.520569;713.659729;100.219955;;;;479.388458;649.485718;62.220749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.241882;726.727478;83.380936;873.842407;802.269714;408.342133;;;;;;;;;;;;;;;;;;
382;550.026978;713.927124;99.794182;;;;479.689911;649.541138;61.947201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.195740;726.763672;83.533562;873.811340;802.296387;408.394043;;;;;;;;;;;;;;;;;;
383;550.499878;713.717163;100.137665;;;;479.539276;649.513000;62.132168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.224640;726.772705;83.555130;873.848022;802.364868;408.460358;;;;;;;;;;;;;;;;;;
384;550.516052;713.788269;99.766212;;;;479.409149;649.419128;62.250862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.230469;726.762878;83.476418;873.828003;802.473877;408.501587;;;;;;;;;;;;;;;;;;
385;550.434387;713.900940;99.572128;;;;479.735413;649.447876;61.938362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.280487;726.749023;83.404823;873.809021;802.489502;408.514923;;;;;;;;;;;;;;;;;;
386;550.515808;713.856384;99.613136;;;;479.562805;649.516541;62.072716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.298767;726.835205;83.396355;873.775024;802.579346;408.549377;;;;;;;;;;;;;;;;;;
387;550.385132;713.978638;99.549561;;;;479.898376;649.592346;61.721439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.288635;726.853943;83.414993;873.768738;802.678589;408.580444;;;;;;;;;;;;;;;;;;
388;550.574341;713.697205;100.078743;;;;479.659210;649.613770;61.987461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.214661;726.800354;83.428360;873.725830;802.705505;408.607635;;;;;;;;;;;;;;;;;;
389;550.435242;713.785156;99.823441;;;;479.454193;649.594849;62.141331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.189178;726.878174;83.461647;873.732056;802.748291;408.634491;;;;;;;;;;;;;;;;;;
390;550.472778;713.843811;99.635254;;;;479.433899;649.475464;62.252781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.230286;726.862183;83.322845;873.771057;802.769653;408.614838;;;;;;;;;;;;;;;;;;
391;550.449585;713.841858;99.583092;;;;479.461884;649.514771;62.224571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.288055;726.845276;83.222862;873.782227;802.858459;408.619385;;;;;;;;;;;;;;;;;;
392;550.453979;713.838684;99.668533;;;;479.458618;649.527832;62.184776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.250671;726.838806;83.249352;873.724243;802.865784;408.658356;;;;;;;;;;;;;;;;;;
393;550.401611;713.928833;99.657707;;;;479.476868;649.550903;62.178497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.188843;726.876953;83.288582;873.764038;802.962769;408.747894;;;;;;;;;;;;;;;;;;
