;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
291;477.534515;644.595520;107.517242;554.890564;713.295410;130.298477;;;;890.694153;725.632935;418.548523;790.458984;780.910278;230.570038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.377045;722.174805;116.907974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;477.365326;644.385864;106.829903;554.798706;713.066589;129.922287;;;;890.416870;725.727539;418.557251;790.095825;780.963806;230.420578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.878906;721.911133;116.703415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;477.185547;644.120789;105.935051;554.684387;712.845703;129.630264;;;;889.865845;725.785706;417.976471;789.766052;780.904724;230.362289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.450836;721.644897;116.423569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;477.207062;643.910522;104.892357;554.462708;712.542358;129.246170;;;;889.575989;725.769409;417.719696;789.486328;780.977417;230.396973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.215851;721.453857;116.274712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;477.242157;643.898743;104.104820;554.237244;712.219910;128.773392;;;;889.235779;725.811279;417.657043;789.118713;780.992981;230.314102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.924805;721.261780;116.119926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;477.036804;643.851257;103.432381;553.928101;712.155334;128.559967;;;;888.969055;725.866028;417.616821;788.720276;780.938354;230.152328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;476.741882;643.809265;103.375801;553.667419;712.121033;128.345230;;;;888.487549;725.960266;417.666718;788.389465;780.936279;230.041702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;476.561279;643.770935;103.469566;553.707214;712.172791;128.019684;;;;888.090088;726.058777;417.758270;788.080566;780.955688;229.937088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;476.401947;643.757263;103.556519;553.541931;712.281006;127.593292;;;;887.547424;726.047241;417.635162;787.658447;780.988708;229.738068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;476.224701;643.686523;103.551468;553.339661;712.286682;127.320755;;;;887.042542;726.087585;417.510132;787.467773;780.974548;229.582077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;475.905121;643.664490;103.853119;553.170715;712.282776;127.081833;;;;886.628174;726.177368;417.435944;787.238342;781.048157;229.253067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;475.983917;643.537720;103.520973;553.062683;712.214355;126.947014;;;;886.154297;726.249146;417.394226;787.109680;781.020691;229.064255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;476.074463;643.622681;103.257149;552.926819;712.266968;126.796951;;;;885.700256;726.267456;417.275909;786.990723;781.043030;228.899200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;475.936646;643.592346;103.203583;552.852722;712.183899;126.533043;;;;885.401672;726.324463;417.102051;786.818115;781.142212;228.773331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.004364;721.400940;113.895393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;475.379883;643.488037;103.571236;552.763489;712.211243;126.362709;;;;884.969788;726.455078;417.236725;786.642334;781.174072;228.616516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.782684;721.318787;113.906059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;475.075012;643.351501;103.856384;552.717102;712.226929;126.254082;;;;884.797852;726.473083;417.242645;786.472168;781.158691;228.465927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.518890;721.344666;113.836609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;475.048279;643.398865;103.636490;552.623840;712.179138;126.100288;;;;884.697937;726.552673;417.147552;786.360046;781.246521;228.457977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.361359;721.287170;113.806877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;475.025787;643.463623;103.453331;552.546387;712.183533;126.060272;;;;884.587769;726.552490;417.140533;786.220825;781.287659;228.442719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.470703;721.243286;113.645653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;474.904816;643.471313;103.372353;552.421082;712.145447;125.978477;;;;884.508850;726.601257;417.095581;785.938538;781.399841;228.358673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.179474;721.221497;113.630424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;474.731201;643.397400;103.431015;552.345703;712.114380;125.796875;;;;884.291992;726.730347;417.154724;785.618713;781.403198;228.258469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.874390;721.238098;113.707619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;474.587921;643.351563;103.372543;552.248535;712.124207;125.670372;;;;884.073181;726.745605;417.077606;785.412292;781.499451;228.226944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.705505;721.175842;113.776176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;474.454010;643.381836;103.444618;552.123169;712.138611;125.571869;;;;883.790894;726.892090;416.993713;785.230530;781.571899;228.261124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.545654;721.095886;113.716698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;474.419342;643.298889;103.332886;552.069153;712.033630;125.525589;;;;883.611633;727.026184;416.903870;784.994568;781.663208;228.205750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.487610;721.004944;113.701591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;474.333527;643.241882;103.293602;551.928162;712.136169;125.461845;;;;883.415649;727.094421;416.889038;784.795593;781.729370;228.222351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.372437;720.893860;113.714523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;474.279480;643.198669;103.291542;551.798828;712.085449;125.391396;;;;883.168762;727.210144;416.947174;784.619446;781.744751;228.246918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.233673;720.907166;113.758514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;474.236206;643.226685;103.235817;551.706482;712.096375;125.251984;;;;883.052063;727.288513;416.914734;784.450684;781.841248;228.175629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.186584;720.836731;113.642250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;474.205444;643.254761;103.227394;551.625549;712.112915;125.168274;;;;882.885498;727.399780;416.829407;784.266113;781.862915;228.170822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.097626;720.826111;113.584709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;474.155792;643.140625;103.160713;551.506592;712.091187;125.113953;;;;882.814209;727.416443;416.802551;784.074585;781.929871;228.265701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.997681;720.731384;113.692513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;474.151367;643.112549;103.152596;551.479065;712.192810;125.010857;;;;882.722778;727.510193;416.895935;784.022278;781.949707;228.315353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.880768;720.747375;113.720215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;474.139099;643.145142;103.160995;551.460144;712.232910;124.896584;;;;882.604736;727.583252;416.876709;783.863892;781.969543;228.317261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.771637;720.662476;113.672577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;474.180969;643.139282;103.118912;551.364502;712.338013;124.879501;;;;882.642212;727.632324;416.912506;783.823914;782.037292;228.330429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.708008;720.644104;113.708397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;474.313507;643.135681;103.048187;551.325012;712.344177;124.907829;;;;882.612488;727.697510;417.005005;783.777100;782.026062;228.401474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.629547;720.656555;113.696159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;474.637604;643.227905;102.542992;551.286804;712.448303;124.849907;;;;882.578491;727.761475;417.086060;783.737000;782.164001;228.429840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.476990;720.656616;113.758179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;474.704193;643.241028;102.473618;551.225769;712.621277;124.830521;;;;882.561218;727.866455;417.151428;783.748718;782.257446;228.529358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.323181;720.671997;113.774353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;474.736694;643.196960;102.374405;551.161865;712.693298;124.794884;;;;882.529053;727.905151;417.175171;783.849915;782.392578;228.661774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.244354;720.673340;113.757668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;474.579193;643.170471;102.552643;551.108093;712.821228;124.806786;;;;882.510864;728.003113;417.176392;783.898804;782.608093;228.689728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.124847;720.650696;113.735443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;474.530365;643.175537;102.350517;550.980713;712.956848;124.818924;;;;882.471680;728.076172;417.238831;784.040527;782.793518;228.783035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.959991;720.739197;113.604546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;474.592865;643.221313;101.633598;551.001038;712.971069;124.813255;;;;882.438293;728.167908;417.410980;784.106567;783.038940;228.942902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.760406;720.820496;113.457542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;474.674469;643.324524;100.960800;550.888916;713.080200;124.720871;;;;882.618042;728.212708;417.491425;784.269226;783.254761;228.978577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;474.899414;643.241272;100.120483;550.817322;713.108093;124.632179;;;;882.704895;728.326965;417.522949;784.202820;783.611633;229.160751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;475.211304;643.147827;99.307823;550.820618;713.160400;124.485397;;;;882.809814;728.422546;417.686951;784.501282;783.783325;229.262619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;475.508057;643.038879;98.778130;550.868958;713.208862;124.225945;;;;882.866577;728.487793;417.775787;784.726318;783.946533;229.372375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;476.141479;642.924377;98.083641;550.896790;713.225403;124.038132;;;;883.052979;728.539917;417.937592;784.838135;784.223938;229.579041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.498047;722.716370;110.703163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;477.055695;642.552490;97.519615;550.921631;713.385498;123.842278;;;;883.254211;728.641968;418.030640;784.924011;784.450928;229.701782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.102905;723.386353;111.145607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;478.001678;641.936951;96.609108;551.003784;713.551208;123.519394;;;;883.376282;728.706787;418.078156;785.123596;784.673889;229.814575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.999786;723.958252;111.072205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;479.168457;641.576904;95.774529;551.232544;713.669312;123.257042;;;;883.328003;728.855896;418.297302;785.300354;784.850464;229.946930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.464813;724.565796;110.933434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;479.872131;641.330139;95.064514;551.397644;713.777039;123.050209;;;;883.472107;728.911072;418.378448;785.364929;785.024841;229.924011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.948792;725.150391;110.886421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;480.545654;641.291931;94.268059;551.638184;713.851074;122.583122;;;;883.622375;728.963196;418.446411;785.589233;785.229858;229.993301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.162262;725.595337;109.979240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;480.944122;641.062134;93.950058;552.107910;714.074158;122.083588;;;;883.721375;728.970825;418.358490;785.850769;785.372437;229.994446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;481.467163;640.922607;93.511230;552.445801;714.393066;121.815247;;;;884.007446;728.998901;418.490112;786.224304;785.653076;230.080719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.979248;726.486938;106.670815;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;482.334686;641.095154;92.568726;552.909607;714.653015;121.492897;;;;884.204163;729.055115;418.538055;786.696350;785.931824;230.178055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.741730;727.083923;106.850609;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;482.597473;640.992493;91.903061;553.398254;714.862488;121.058525;;;;884.437927;729.080872;418.487701;787.222229;786.210083;230.242661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.808594;727.646912;106.813438;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;483.367065;641.346863;90.930237;554.000061;715.148926;120.569298;;;;884.635498;729.127563;418.561890;787.765320;786.597595;230.262222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.448608;728.103333;105.923470;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;484.190063;641.773132;89.991425;554.382874;715.422852;120.334206;;;;884.883789;729.147461;418.607300;788.345520;786.972046;230.341919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.559265;728.309204;104.283104;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;484.889771;642.140747;89.171944;554.825317;715.717590;120.150780;;;;885.082214;729.192932;418.749268;788.742249;787.364685;230.326294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.300140;729.183044;102.978531;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;485.646271;642.406250;88.528564;555.347168;716.033813;119.912865;;;;885.317932;729.272400;418.808014;789.162109;787.742249;230.369217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.738647;729.807312;102.364677;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;486.535980;642.631409;87.849472;555.897278;716.408691;119.866646;;;;885.608582;729.340698;418.902954;789.828674;788.016602;230.560532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.791290;730.375977;102.274796;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;487.780762;643.010010;87.171463;556.511902;716.801331;119.455658;;;;885.898865;729.468262;419.012207;790.531494;788.213989;230.331619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.701630;731.032227;102.648476;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;488.721588;643.320618;86.591431;556.891296;717.158203;119.314102;;;;886.089233;729.585510;419.035278;791.217651;788.467163;230.025162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.100800;731.678345;102.571739;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;489.097809;643.549744;86.559486;557.466431;717.599731;118.905029;;;;886.300781;729.687256;419.059479;791.938904;788.779358;229.866608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.386475;732.057495;101.260887;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;489.659760;644.014038;86.307396;558.264404;718.205017;118.313171;;;;886.560059;729.787109;419.110901;792.513245;789.076477;229.735703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.562836;732.938232;99.951195;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;490.505493;644.637329;85.958382;558.934204;718.744629;117.878548;;;;886.787537;729.887573;419.234955;793.028503;789.406189;229.761505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.958160;733.860352;99.619003;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;491.467010;645.222107;85.271942;559.599182;719.242554;117.548279;;;;887.139343;730.006470;419.215454;793.657654;789.901672;229.737244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.145538;734.672974;99.729462;;;;;;;;;;;;;;;;;;;;;;;;;;;
