;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
219;;;;650.425598;729.611511;174.757385;970.008484;784.046631;350.054199;;;;;;;;;;;;;868.177063;810.115417;250.338257;576.527039;655.254333;157.277512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;;;;647.427612;729.318848;174.139420;966.588684;783.797546;350.686951;;;;;;;;;;;;;864.421021;809.765015;251.910263;573.100403;655.620056;156.413040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;;;;643.187256;729.261108;173.469055;964.884888;783.312866;350.538055;;;;;;;;;;;;;860.820496;808.589844;252.638260;569.403870;655.475891;156.083450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;519.250916;737.640442;164.897446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;;;;640.205627;729.058350;173.229218;961.395996;783.204346;350.810303;;;;;;;;;;;;;858.266968;806.798462;252.114792;566.315918;655.478027;154.900269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;;;;636.937500;729.007385;172.683044;957.829468;782.231262;351.884277;;;;;;;;;;;;;854.135498;806.768311;253.234360;562.856995;655.280640;154.680191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;512.448608;737.979492;163.644226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;;;633.818359;728.991943;172.187164;955.928528;781.511169;351.226715;;;;;;;;;;;;;850.753113;806.463928;254.594513;559.599182;655.410583;154.080902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;509.287048;738.017456;162.469696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;;;;630.580566;729.024780;171.832504;953.980225;780.994934;350.512238;;;;;;;;;;;;;847.874207;806.305908;254.098419;556.349365;655.396118;152.902283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;;;;627.561462;728.825256;170.880722;950.604797;781.044678;351.114136;;;;;;;;;;;;;844.888672;805.720093;255.164230;553.183838;655.240112;152.244934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;503.189423;738.334656;160.883575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;;;;624.047485;728.901001;170.278381;948.053650;780.597534;350.902008;;;;;;;;;;;;;842.559082;803.720154;254.351761;550.084534;655.297729;151.648529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500.060852;738.111572;160.138199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;;;;621.824280;728.459106;169.839813;945.963501;779.388245;351.258209;;;;;;;;;;;;;838.997314;803.421265;255.401520;547.532349;655.472839;150.502533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;;;;618.676636;728.508972;169.118729;942.389282;779.194397;352.004578;;;;;;;;;;;;;834.913940;802.719910;256.823639;544.392578;654.936951;150.234177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;494.940582;738.193787;157.327667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;;;;616.095093;728.280090;168.503128;940.523560;778.559753;351.682739;;;;;;;;;;;;;832.696167;799.313232;256.600952;541.759094;654.873169;149.305389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;;;;612.894409;728.216614;167.866302;938.347839;778.223511;350.796143;;;;;;;;;;;;;829.643921;800.131714;256.818665;539.008972;654.820801;147.828674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.309723;738.276123;156.755112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;;;;610.526245;728.046814;167.124847;934.822266;778.182678;351.567535;;;;;;;;;;;;;827.458374;800.221008;256.221985;536.420410;655.184509;146.701385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;;;;608.115601;727.745422;166.488831;933.402649;776.333252;351.056610;;;;;;;;;;;;;823.935974;799.741699;257.078583;533.894958;655.048401;145.836166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.196136;738.074341;154.540909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;;;;605.480286;727.723389;165.756775;930.710815;775.819397;350.826660;;;;;;;;;;;;;822.493286;797.222900;256.240051;531.577209;654.560486;144.710114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;;;603.042358;727.120361;164.814011;928.745972;776.059204;350.833832;;;;;;;;;;;;;819.294250;797.814331;256.370850;529.308105;654.229065;143.489212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479.521179;737.918030;153.472229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;;;;600.859985;727.043823;163.937775;926.322876;775.113159;350.904877;;;;;;;;;;;;;817.274841;797.264038;256.477356;526.694336;653.402283;142.755508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;;;;598.128479;726.936401;163.252991;924.099609;774.516357;350.427765;;;;;;;;;;;;;815.521790;795.083252;255.841064;524.575684;653.061035;141.676300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;474.488647;737.439819;151.582367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;;;;596.758545;726.477417;162.628494;922.274719;774.640686;350.307404;;;;;;;;;;;;;812.791321;793.761597;255.497406;522.473816;653.012817;140.204041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;;;;593.996338;726.646667;161.543518;919.471985;773.894775;350.158722;;;;;;;;;;;;;810.476074;793.715271;255.999603;520.106934;652.818176;138.648071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;470.831848;737.094727;149.117218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;;;;591.824768;726.521973;160.965790;916.509277;774.448486;350.116241;;;;;;;;;;;;;808.261353;793.687500;256.071869;518.311768;652.917297;137.559128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;;;;590.463379;725.819153;160.402023;915.636353;772.790588;350.134735;;;;;;;;;;;;;805.816406;793.275635;256.386322;516.289063;652.932617;137.003387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;;;;588.027405;725.740417;159.137802;913.464661;772.151367;349.845551;;;;;;;;;;;;;803.481445;792.618713;256.027618;513.921753;652.832031;135.895187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;;;;586.295288;725.831543;158.013275;911.550110;772.647949;349.542389;;;;;;;;;;;;;802.352295;790.353027;255.640717;512.404480;652.893066;134.484985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;;;;584.913818;725.567505;156.821228;910.307739;771.496521;348.816010;;;;;;;;;;;;;799.697327;790.929382;255.892014;510.643768;652.915222;133.191055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;;;;583.383423;725.287903;156.114182;908.317383;770.658325;348.221558;;;;;;;;;;;;;797.753662;790.771362;255.802231;508.613861;652.750183;131.903473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;459.332001;737.288391;143.857559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;;;;581.083801;725.315308;155.299240;906.642700;770.438049;348.098907;;;;;;;;;;;;;795.870117;790.195862;255.430695;507.212921;652.729309;130.967422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;;;;579.381104;725.191162;154.721039;904.443298;771.127502;348.456390;;;;;;;;;;;;;794.067383;789.500244;255.905350;505.447784;652.954285;129.915085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;455.438171;737.067688;141.628204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;;;;577.829468;725.198120;153.711533;902.683289;769.954834;348.185150;;;;;;;;;;;;;792.701477;789.470764;255.243393;504.061279;652.748596;128.851410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;454.584534;737.271118;140.598434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;;;;576.829834;724.640076;153.048523;901.762695;769.311340;347.492065;;;;;;;;;;;;;790.421753;789.106567;254.446213;502.309082;652.601318;127.656403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;;;;574.714050;724.579346;151.944794;899.027161;770.338684;347.589752;;;;;;;;;;;;;789.206543;787.108276;253.632996;501.035278;652.442627;126.900948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;;;;573.393555;724.585205;151.128357;897.679688;769.382080;346.802490;;;;;;;;;;;;;788.059814;787.585388;254.021957;499.749268;652.522766;125.223419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.931854;737.235962;137.806503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;;;;572.223816;724.452271;149.933914;897.560730;768.233948;345.915527;;;;;;;;;;;;;786.760620;787.552368;253.873779;498.407990;652.446960;124.622215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.091034;737.414124;136.363693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;;;;571.515625;724.008545;149.126572;896.528442;767.652161;345.117340;;;;;;;;;;;;;784.822510;787.700989;253.350342;497.264252;652.597595;123.049240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;;;;570.167480;723.779236;148.357239;894.212585;767.828796;345.087677;;;;;;;;;;;;;783.378967;787.281433;252.963013;495.738342;652.587158;122.752731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;;;;568.832825;723.698608;147.337280;892.633118;767.780396;345.096466;;;;;;;;;;;;;781.937500;786.765259;252.433014;494.750488;652.466187;120.952034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;;;;567.985474;723.872253;146.338181;891.116089;767.677429;344.678802;;;;;;;;;;;;;781.236511;786.403259;251.819656;493.714935;652.467102;119.952820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445.110321;737.479858;132.010834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;;;;567.083618;723.872986;145.115646;890.447693;766.770142;344.119995;;;;;;;;;;;;;781.011902;785.638000;251.153641;492.799377;652.398438;118.884399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;;;;566.313721;723.748474;144.586258;890.230164;766.295105;343.530457;;;;;;;;;;;;;779.346619;785.257202;251.118332;491.636597;652.563904;118.140457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;;;;565.329346;723.599426;143.669632;888.432373;766.781799;342.835754;;;;;;;;;;;;;777.408875;785.356201;250.560333;490.500397;652.578918;117.131676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;;;;564.234863;723.402954;142.829025;886.967041;766.850464;342.426514;;;;;;;;;;;;;776.479065;785.138794;249.900452;489.561951;652.548706;116.011589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;;;;563.832764;723.228638;142.045639;885.481506;766.829163;342.546417;;;;;;;;;;;;;775.851990;785.091431;249.442322;488.665771;652.464844;115.544083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.991486;737.831787;126.478943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;;;;563.029114;723.116821;141.154007;884.658997;766.388062;342.174164;;;;;;;;;;;;;775.188782;784.924622;249.106125;487.870636;652.504456;114.671730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.648865;737.842957;126.213120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;;;;562.249329;723.186401;140.191483;884.567627;765.748230;341.372406;;;;;;;;;;;;;774.442749;784.576965;248.664001;487.140594;652.312744;113.321899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.433655;737.842651;125.938850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;;;;561.792603;723.298645;138.988525;884.220642;765.564819;340.616211;;;;;;;;;;;;;773.802490;784.363892;248.319290;486.880798;652.446716;112.242447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;;;;561.251465;723.209900;138.131821;883.344910;765.820251;339.716705;;;;;;;;;;;;;772.912659;784.285522;247.767639;486.302277;652.573486;111.455818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;;;;560.776062;723.102356;137.050873;882.051025;765.791687;339.589142;;;;;;;;;;;;;772.245117;784.023193;246.589554;485.519928;652.598145;110.866272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;;;;560.068542;723.022339;136.312317;880.541565;765.781372;339.602112;;;;;;;;;;;;;771.488159;784.126465;245.950455;484.955292;652.528259;110.146347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;;;;559.655884;722.877747;135.798935;879.770203;765.763245;339.225830;;;;;;;;;;;;;770.984802;784.096497;245.856522;484.506256;652.472107;109.341621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;;;;559.243774;722.755981;135.216278;879.615112;765.635925;338.418243;;;;;;;;;;;;;770.608887;783.888428;245.700684;484.008209;652.364746;108.525673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;;;;558.626709;722.694458;134.356552;879.441650;765.469116;337.984161;;;;;;;;;;;;;769.882080;783.754089;245.196655;483.550201;652.167603;107.563461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.482300;737.255005;117.265816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;;;;557.932129;722.647522;132.995407;878.978760;765.458191;337.525940;;;;;;;;;;;;;769.070862;783.717957;244.695343;483.128571;652.114990;106.837860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.910400;737.330688;117.197838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;;;;557.913696;722.481995;132.432510;878.816345;765.273315;336.949463;;;;;;;;;;;;;768.484192;783.904724;243.991714;483.481567;652.082092;105.377319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.367615;737.200195;116.954956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;;;;557.807251;722.360291;132.096924;877.901306;765.337036;336.377625;;;;;;;;;;;;;767.871338;784.151733;243.511337;483.476776;651.900208;104.367386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.060333;736.903809;116.623070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;;;;557.372009;722.256287;131.587143;877.213135;765.559326;336.108765;;;;;;;;;;;;;767.319092;784.074524;243.074005;483.368744;651.699585;103.690102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;;;;557.176758;721.983154;130.847580;876.601929;765.646057;336.190155;;;;;;;;;;;;;767.275391;783.686340;242.411621;483.063629;651.390747;103.169098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.490387;736.313904;115.179710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;;;;557.008728;721.863586;130.184204;875.644653;766.085266;335.966248;;;;;;;;;;;;;767.168945;783.541443;241.815659;483.109009;650.991394;103.257835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.180298;735.997925;115.296799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;;;;556.905090;721.731140;129.360001;875.143494;766.283325;335.294220;;;;;;;;;;;;;767.190430;782.234924;240.911591;482.626190;650.511353;103.169426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.224365;735.589905;115.434448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;;;;556.825256;721.503235;128.775543;875.095276;766.856262;334.585541;;;;;;;;;;;;;767.177856;782.547424;240.187408;482.389008;650.080139;102.861252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.126617;735.179443;115.352470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;;;;556.964417;721.105591;128.488846;874.786438;766.932495;334.114807;;;;;;;;;;;;;767.130127;782.645081;239.858200;482.690643;649.876526;101.822258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.114502;734.677673;115.363075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;;;;556.934937;720.764709;128.108200;874.466553;766.385498;333.698944;;;;;;;;;;;;;767.582153;782.084961;239.277817;482.724487;649.626343;101.185837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.161072;734.261108;115.328705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
