Grasp119
Date:,2025/04/23
Time:,12:58:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
326,,,,,,,775.124878,803.483459,193.506729,819.254517,779.433655,274.185120,,,,,,,,,,,,,,,,,,,475.134430,650.607056,127.891052,,,,,,,,,,,,,,,,,,,,,,543.656311,717.294556,108.217972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.349731,728.640686,132.111649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,774.475098,803.669434,193.181442,818.795471,779.521423,274.125885,,,,,,,,,,,,,,,,,,,474.994232,650.674988,127.041161,,,,,,,,,,,,,,,,,,,,,,543.758362,718.390869,108.245804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.104218,728.678345,131.732773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,773.662476,803.814209,193.065491,818.286194,779.665283,274.075897,,,,,,,,,,,,,,,,,,,474.885193,650.807251,126.293297,,,,,,,,,,,,,,,,,,,,,,543.061951,717.771484,107.237556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.775360,728.708862,131.432877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,773.067444,803.835632,192.842728,817.917603,779.795349,273.979431,,,,,,,,,,,,,,,,,,,474.639923,650.859619,125.903381,,,,,,,,,,,,,,,,,,,,,,542.278992,718.769104,105.666153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.236023,728.549377,130.830658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,772.625061,803.886108,192.675552,817.432617,779.867493,273.865051,,,,,,,,,,,,,,,,,,,474.145355,650.696655,125.469223,,,,,,,,,,,,,,,,,,,,,,542.686829,717.885742,105.263855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.783020,728.339111,130.107193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,772.313416,803.882202,192.539886,816.569763,779.849487,273.353577,,,,,,,,,,,,,,,,,,,473.779327,650.562622,125.137619,,,,,,,,,,,,,,,,,,,,,,542.332947,717.483826,104.665405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.640747,728.283203,129.059540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,771.927856,803.908936,192.352188,816.214661,779.901001,272.909637,,,,,,,,,,,,,,,,,,,473.417999,650.257385,124.501564,,,,,,,,,,,,,,,,,,,,,,542.193909,717.445679,104.074783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.701599,728.194763,128.026062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,771.719482,803.857544,192.037979,816.005737,779.921143,272.548157,,,,,,,,,,,,,,,,,,,473.074524,650.047974,123.789536,,,,,,,,,,,,,,,,,,,,,,542.008606,717.416565,103.680084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.570892,727.946106,127.508095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,,,,,,771.562317,803.869507,191.481842,815.776855,779.946838,272.368927,,,,,,,,,,,,,,,,,,,472.765778,649.743286,123.233795,,,,,,,,,,,,,,,,,,,,,,541.939209,717.214050,103.231857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.978973,727.687744,127.260925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,771.308960,803.962952,191.041504,815.625061,780.001770,272.156189,,,,,,,,,,,,,,,,,,,472.796844,649.703064,122.114586,,,,,,,,,,,,,,,,,,,,,,541.526062,717.281250,102.593056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.406738,727.405151,126.895325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,,,,,,770.982117,803.963989,190.664017,815.600098,779.885498,272.023773,,,,,,,,,,,,,,,,,,,472.729950,649.646606,121.143135,,,,,,,,,,,,,,,,,,,,,,541.282288,717.241333,102.344391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.886108,727.093506,126.407631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,770.625977,803.976501,190.360748,815.358398,779.911621,271.811890,,,,,,,,,,,,,,,,,,,472.553375,649.429810,120.034332,,,,,,,,,,,,,,,,,,,,,,541.049316,716.980713,101.550766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.624176,726.822571,125.744667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,770.219177,804.025574,190.238342,814.823242,780.093201,271.375305,,,,,,,,,,,,,,,,,,,472.356201,649.286438,119.504822,,,,,,,,,,,,,,,,,,,,,,541.039429,716.774231,100.601891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.394226,726.733765,125.279343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,769.950317,803.992004,190.067764,814.232117,780.106323,271.118622,,,,,,,,,,,,,,,,,,,472.021332,649.091125,118.785431,,,,,,,,,,,,,,,,,,,,,,540.917603,716.615784,99.787971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.459930,726.644104,124.578911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,769.620728,804.032593,190.005386,813.677795,780.226074,270.988647,,,,,,,,,,,,,,,,,,,472.123596,649.104797,118.052811,,,,,,,,,,,,,,,,,,,,,,540.177490,716.870239,99.605438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.500885,726.484619,123.538872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,769.199402,804.088501,189.848328,813.028137,780.206360,270.817078,,,,,,,,,,,,,,,,,,,472.155884,649.026794,117.411797,,,,,,,,,,,,,,,,,,,,,,540.041382,716.838196,99.032761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,768.494080,804.105225,189.772217,812.421143,780.252258,270.566345,,,,,,,,,,,,,,,,,,,472.128052,648.824280,116.368767,,,,,,,,,,,,,,,,,,,,,,540.222351,716.489258,98.088921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,767.864441,804.136108,189.538727,811.909912,780.308411,270.451569,,,,,,,,,,,,,,,,,,,471.855835,648.584656,115.570618,,,,,,,,,,,,,,,,,,,,,,540.083923,716.409363,97.285728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,,,,,767.369141,804.031860,189.279205,811.437378,780.375549,270.301788,,,,,,,,,,,,,,,,,,,471.635284,648.418457,114.660339,,,,,,,,,,,,,,,,,,,,,,539.674072,716.414673,96.593002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,767.368164,803.799866,188.866165,811.186707,780.339355,270.218811,,,,,,,,,,,,,,,,,,,471.450989,648.240906,113.854874,,,,,,,,,,,,,,,,,,,,,,539.279602,716.234131,96.356880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,766.893066,803.831543,188.714569,811.022278,780.166504,270.023346,,,,,,,,,,,,,,,,,,,471.285461,648.247803,112.953262,,,,,,,,,,,,,,,,,,,,,,538.822205,716.018738,95.973312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,766.687256,803.682617,188.564911,810.675964,780.171021,269.784546,,,,,,,,,,,,,,,,,,,471.399597,648.097229,111.781525,,,,,,,,,,,,,,,,,,,,,,538.584290,715.788269,95.552666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,766.802002,803.582520,188.178970,810.389893,780.039429,269.517822,,,,,,,,,,,,,,,,,,,471.182831,647.848694,110.895111,,,,,,,,,,,,,,,,,,,,,,538.599365,715.795471,94.940491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,766.597900,803.533142,187.851974,809.984741,779.978027,269.323761,,,,,,,,,,,,,,,,,,,470.854218,647.390869,109.925850,,,,,,,,,,,,,,,,,,,,,,538.804749,715.788208,93.995735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,766.252869,803.453247,187.435638,809.514771,779.973206,269.134613,,,,,,,,,,,,,,,,,,,470.804810,646.939758,109.477219,,,,,,,,,,,,,,,,,,,,,,538.934753,715.641479,93.218079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,765.880371,803.424011,186.911255,809.027161,779.892822,269.092743,,,,,,,,,,,,,,,,,,,470.894501,646.677673,109.420212,,,,,,,,,,,,,,,,,,,,,,538.814270,715.608459,92.912163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,765.632019,803.308167,186.522903,808.584045,779.876831,268.742798,,,,,,,,,,,,,,,,,,,470.832733,646.685791,109.443779,,,,,,,,,,,,,,,,,,,,,,539.334351,715.643005,91.694359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,,,,,765.411316,803.218018,186.151566,808.189575,779.778503,268.622620,,,,,,,,,,,,,,,,,,,470.654694,646.829773,109.446861,,,,,,,,,,,,,,,,,,,,,,539.248230,715.846375,91.542763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,765.129883,803.077209,185.735626,807.693481,779.706360,268.276825,,,,,,,,,,,,,,,,,,,470.395813,646.792236,109.328575,,,,,,,,,,,,,,,,,,,,,,538.415100,715.545288,92.301414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,765.050232,803.024719,185.429794,807.278687,779.596375,267.934387,,,,,,,,,,,,,,,,,,,470.211426,646.764221,109.169975,,,,,,,,,,,,,,,,,,,,,,537.848450,715.489929,92.605370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,764.985596,802.961670,185.343796,806.569031,779.774536,267.573883,,,,,,,,,,,,,,,,,,,469.975525,646.873474,109.080078,,,,,,,,,,,,,,,,,,,,,,537.646179,715.464233,92.496582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,764.919922,802.869507,185.264587,806.065369,779.778442,267.343842,,,,,,,,,,,,,,,,,,,469.769012,646.894958,109.166145,,,,,,,,,,,,,,,,,,,,,,537.409180,715.629700,92.100883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.607361,723.982910,115.919754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,764.881775,802.850220,185.264603,805.743042,779.822021,267.173737,,,,,,,,,,,,,,,,,,,469.681580,646.839050,109.258713,,,,,,,,,,,,,,,,,,,,,,537.310303,715.515747,91.877991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.456879,723.976807,116.074173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,764.753662,802.702759,185.227448,805.637146,779.788696,266.842285,,,,,,,,,,,,,,,,,,,469.556183,646.766357,109.262245,,,,,,,,,,,,,,,,,,,,,,537.018738,715.730103,91.728638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.214417,724.005127,116.150330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,764.629089,802.659668,185.239670,806.175171,779.437134,266.822815,,,,,,,,,,,,,,,,,,,469.443146,646.628723,109.287880,,,,,,,,,,,,,,,,,,,,,,536.803711,715.743896,91.603210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.164612,724.049805,116.232918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,,,,,764.486267,802.563232,185.172211,805.499329,779.719604,266.595428,,,,,,,,,,,,,,,,,,,469.421021,646.667603,109.227104,,,,,,,,,,,,,,,,,,,,,,536.646667,715.764343,91.635429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.062225,724.055054,116.242439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,764.324341,802.498779,185.016174,805.258789,779.801208,266.481903,,,,,,,,,,,,,,,,,,,469.370331,646.625793,109.150490,,,,,,,,,,,,,,,,,,,,,,536.600159,715.792725,91.473755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.936371,724.041260,116.196815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,,,,,764.219116,802.437378,184.898651,805.253906,779.793823,266.459656,,,,,,,,,,,,,,,,,,,469.365845,646.479553,108.889542,,,,,,,,,,,,,,,,,,,,,,536.535095,715.729980,91.385757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.925873,724.038269,116.188591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,,,,,764.121887,802.438538,184.813675,805.183411,779.843384,266.467651,,,,,,,,,,,,,,,,,,,469.360535,646.373230,108.849327,,,,,,,,,,,,,,,,,,,,,,536.283020,715.849121,91.537415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.884521,723.955017,116.116699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,763.933105,802.426147,184.586731,805.277771,779.802307,266.373810,,,,,,,,,,,,,,,,,,,469.351746,646.344116,108.848740,,,,,,,,,,,,,,,,,,,,,,536.467163,715.835754,91.262665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.879272,724.040955,116.166290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,763.833801,802.461670,184.087463,805.473083,779.625977,266.509949,,,,,,,,,,,,,,,,,,,469.380219,646.356201,108.796394,,,,,,,,,,,,,,,,,,,,,,536.510254,715.856384,91.113266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.914764,724.072510,116.161690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,763.879883,802.382813,184.298813,805.203247,779.991638,266.359436,,,,,,,,,,,,,,,,,,,469.429993,646.356873,108.761406,,,,,,,,,,,,,,,,,,,,,,536.519043,715.768982,91.013458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.970947,724.061401,116.029678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,763.817688,802.378479,184.372421,805.154419,780.095520,266.357697,,,,,,,,,,,,,,,,,,,469.431671,646.285522,108.776329,,,,,,,,,,,,,,,,,,,,,,536.533020,715.814209,91.101959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.042755,724.037659,115.910248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,,,,,763.768921,802.511780,184.289200,805.127075,780.203613,266.331360,,,,,,,,,,,,,,,,,,,469.517212,646.318726,108.720581,,,,,,,,,,,,,,,,,,,,,,536.473816,715.837158,91.075775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.154236,724.042236,115.752861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,763.722046,802.620300,183.896820,805.136047,780.302551,266.375580,,,,,,,,,,,,,,,,,,,469.530518,646.294067,108.685349,,,,,,,,,,,,,,,,,,,,,,536.731018,715.753967,90.856194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.205109,724.026917,115.637299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,763.740601,802.623718,183.794220,805.167175,780.386475,266.438751,,,,,,,,,,,,,,,,,,,469.611908,646.305420,108.641960,,,,,,,,,,,,,,,,,,,,,,536.898315,715.669250,90.620735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.196899,724.102173,115.588257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,763.685425,802.622192,183.764420,805.157837,780.406128,266.422913,,,,,,,,,,,,,,,,,,,469.623749,646.261597,108.581482,,,,,,,,,,,,,,,,,,,,,,536.848694,715.621826,90.642921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.329895,724.023743,115.576195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,763.631775,802.681702,183.798111,805.115845,780.478638,266.484833,,,,,,,,,,,,,,,,,,,469.620789,646.278442,108.586662,,,,,,,,,,,,,,,,,,,,,,536.757507,715.632996,90.709465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.319794,724.133972,115.745979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,763.586670,802.716431,183.855576,805.071228,780.526794,266.551392,,,,,,,,,,,,,,,,,,,469.063843,645.861633,109.006294,,,,,,,,,,,,,,,,,,,,,,536.756165,715.655090,90.584572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.259064,724.115356,115.846130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,763.522156,802.697388,184.183105,804.967834,780.569763,266.534607,,,,,,,,,,,,,,,,,,,469.467407,645.985901,108.774765,,,,,,,,,,,,,,,,,,,,,,536.782776,715.670776,90.502129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.187103,724.134521,115.696106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,763.356812,802.808777,184.290924,804.752380,780.706787,266.514252,,,,,,,,,,,,,,,,,,,469.761353,646.180786,108.464668,,,,,,,,,,,,,,,,,,,,,,536.739441,715.714294,90.513443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.259766,724.151245,115.616196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,763.261230,802.902588,184.243835,804.571838,780.913879,266.553040,,,,,,,,,,,,,,,,,,,469.820282,646.245117,108.324059,,,,,,,,,,,,,,,,,,,,,,536.597839,715.697083,90.570030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.324463,724.114624,115.441063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,,,,,763.170715,802.906372,184.174484,804.419312,780.896790,266.541748,,,,,,,,,,,,,,,,,,,469.809113,646.231262,108.379738,,,,,,,,,,,,,,,,,,,,,,536.659424,715.781738,90.507065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.384186,724.098755,115.372566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,,,,,763.094971,803.081177,184.107620,804.219238,780.983826,266.512970,,,,,,,,,,,,,,,,,,,469.805450,646.172302,108.350647,,,,,,,,,,,,,,,,,,,,,,536.588196,715.768066,90.505898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.345459,724.001648,115.394577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,762.996460,803.182800,184.027496,803.934326,781.047363,266.652679,,,,,,,,,,,,,,,,,,,469.782928,646.099365,108.381409,,,,,,,,,,,,,,,,,,,,,,536.562317,715.775635,90.442184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.257263,724.117737,115.454315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
