Grasp117
Date:,2025/04/23
Time:,12:58:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
336,,,,,,,759.396301,808.657349,195.883591,,,,,,,466.034882,647.035889,106.176689,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.886292,720.277405,97.033104,,,,,,,,,,,,,,,,,,,,,,808.230042,788.446411,276.410583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.273804,720.326416,109.581253,,,
337,,,,,,,759.235596,808.608948,195.609512,,,,,,,466.206696,646.831726,105.105362,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.231140,719.993286,96.086273,,,,,,,,,,,,,,,,,,,,,,807.929138,788.431702,276.212250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.468292,719.886658,107.546967,,,
338,,,,,,,759.015564,808.403503,195.389526,,,,,,,466.358063,646.498230,103.535973,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.588806,719.633972,95.259689,,,,,,,,,,,,,,,,,,,,,,807.555237,788.631104,276.058228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.675903,719.493164,105.610420,,,
339,,,,,,,758.812317,808.201538,195.158966,,,,,,,466.610840,645.966309,101.641998,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.684875,719.578979,94.432686,,,,,,,,,,,,,,,,,,,,,,807.151428,788.902893,276.002411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.117188,719.500122,104.546906,,,
340,,,,,,,758.417725,808.018311,195.099197,,,,,,,467.366669,646.034668,101.330727,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.917542,719.580627,93.643723,,,,,,,,,,,,,,,,,,,,,,806.850464,788.887329,275.882202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,758.191162,807.815674,194.891647,,,,,,,467.752350,646.271362,101.397575,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.320496,719.782043,92.673248,,,,,,,,,,,,,,,,,,,,,,806.407654,788.909790,275.658844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,758.060608,807.592590,194.625824,,,,,,,467.884888,646.479309,101.317497,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.685181,719.640930,92.072365,,,,,,,,,,,,,,,,,,,,,,806.126770,788.871216,275.469025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,757.981567,807.418762,194.286530,,,,,,,467.804718,646.362793,101.256699,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.772461,719.360168,91.933968,,,,,,,,,,,,,,,,,,,,,,805.899414,788.898865,275.295715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,,,,,758.013733,807.104614,193.978394,,,,,,,467.743317,646.266663,101.258987,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.685120,719.407166,92.056717,,,,,,,,,,,,,,,,,,,,,,805.604126,788.848633,275.079559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,758.572754,806.859375,193.345856,,,,,,,467.655334,646.266113,101.297020,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.585083,719.449097,92.157104,,,,,,,,,,,,,,,,,,,,,,805.509521,788.574646,274.857147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,758.955688,806.088318,192.952057,,,,,,,467.504028,646.355347,101.180984,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.463379,719.293457,92.167503,,,,,,,,,,,,,,,,,,,,,,805.260742,788.393494,274.673523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,759.101929,805.829651,192.900421,,,,,,,467.567078,646.313599,101.287163,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.453308,719.324402,92.161293,,,,,,,,,,,,,,,,,,,,,,805.021912,788.279907,274.659302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,759.165161,805.627991,193.051437,,,,,,,467.334534,646.309204,101.196388,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.432495,719.280396,92.095932,,,,,,,,,,,,,,,,,,,,,,804.758728,788.093384,274.528412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,759.245667,805.270142,193.075378,,,,,,,467.345306,646.359375,101.188362,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.384827,719.268738,92.001778,,,,,,,,,,,,,,,,,,,,,,804.508484,788.028015,274.413391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,759.363403,804.921753,193.022232,,,,,,,467.379700,646.377991,101.187424,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.388184,719.197876,91.903671,,,,,,,,,,,,,,,,,,,,,,804.637329,787.711060,274.172577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,759.505066,804.547607,192.928360,,,,,,,467.298889,646.305664,101.126114,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.272339,719.081665,91.897194,,,,,,,,,,,,,,,,,,,,,,804.580444,787.486694,274.218292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,759.607544,804.301697,192.825592,,,,,,,467.209320,646.239807,101.109360,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.228638,719.009216,91.735893,,,,,,,,,,,,,,,,,,,,,,804.431091,787.375305,274.252289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,,,,,,,,,,,,,,467.370087,646.403381,101.048309,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.266235,718.878662,91.687706,,,,,,,,,,,,,,,,,,,,,,804.224731,786.777161,274.433350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,,467.435913,646.491211,100.990158,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.262695,718.866028,91.698196,,,,,,,,,,,,,,,,,,,,,,803.712952,786.740479,274.930908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,467.258636,646.309753,101.010483,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.147461,718.815002,91.720978,,,,,,,,,,,,,,,,,,,,,,803.482788,786.737305,275.314606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,,,,,,,,,,467.189697,646.219604,101.114288,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.016785,718.822021,91.687447,,,,,,,,,,,,,,,,,,,,,,803.833923,786.492493,275.568207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,467.187531,646.199219,101.109009,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.036926,718.922485,91.621155,,,,,,,,,,,,,,,,,,,,,,803.765442,786.592651,275.726776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,,467.201782,646.216675,101.080940,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.019592,718.965271,91.536568,,,,,,,,,,,,,,,,,,,,,,803.645203,786.804688,275.931152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,467.208801,646.231079,101.066353,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.675720,718.979675,91.735008,,,,,,,,,,,,,,,,,,,,,,803.671387,786.887573,276.067017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,,,,,,,,,,467.261841,646.234070,101.003998,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.798401,719.041016,91.482597,,,,,,,,,,,,,,,,,,,,,,804.039185,786.805176,276.190216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,,,,,,,,,,,,,,467.478790,646.301697,100.752869,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.830627,719.058350,91.324806,,,,,,,,,,,,,,,,,,,,,,804.048218,786.846558,276.308960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,,,,467.345398,646.221924,100.848778,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.855347,719.027771,91.317802,,,,,,,,,,,,,,,,,,,,,,803.850769,787.243652,276.812683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,,,,,,,,,,,,,,467.388397,646.311707,100.915703,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.800903,719.002563,91.349594,,,,,,,,,,,,,,,,,,,,,,803.717407,787.447815,277.176544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,,,,,,,,,,,,,,467.289368,646.195740,100.951935,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.661072,719.002197,91.370956,,,,,,,,,,,,,,,,,,,,,,803.678467,787.514282,277.296631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,,467.441406,646.260254,100.649834,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.614380,718.963318,91.289604,,,,,,,,,,,,,,,,,,,,,,803.735657,787.568787,277.432098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,,,,,,,,,,467.261292,646.225281,100.811363,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.537231,718.993164,91.220200,,,,,,,,,,,,,,,,,,,,,,803.758179,787.465271,277.454987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,,,467.162018,646.154419,100.962723,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.587891,718.935791,91.264259,,,,,,,,,,,,,,,,,,,,,,803.651672,787.475708,277.540924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,,,467.132141,646.106750,101.011963,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.498352,718.982727,91.140991,,,,,,,,,,,,,,,,,,,,,,803.574158,787.339355,277.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,,,,,,,,,,,,,,467.360687,646.219116,100.698799,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.442932,719.002686,91.142738,,,,,,,,,,,,,,,,,,,,,,803.445129,787.202454,277.939880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,,,,,,,,,,467.259308,646.224243,100.818604,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.493469,719.014893,91.122047,,,,,,,,,,,,,,,,,,,,,,803.322266,787.029724,278.018860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,,467.182190,646.231445,100.930489,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.377930,718.999390,91.125504,,,,,,,,,,,,,,,,,,,,,,803.380615,786.412598,277.848755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,,,,,,,,,,467.388062,646.277039,100.668076,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.388855,719.009094,91.085373,,,,,,,,,,,,,,,,,,,,,,803.490784,786.061096,277.663757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,,,,,,,,,,467.452789,646.313416,100.543480,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.399475,719.028259,91.071198,,,,,,,,,,,,,,,,,,,,,,803.438843,785.937195,277.593140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,467.507996,646.349487,100.515671,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.365723,719.115601,91.073380,,,,,,,,,,,,,,,,,,,,,,803.289795,785.842407,277.637695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,,,,,,,467.562042,646.405945,100.509750,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.391052,719.046387,91.078217,,,,,,,,,,,,,,,,,,,,,,803.129150,785.734192,277.772339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,,,,,,,,,,467.280823,646.261108,100.818756,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.408447,719.021057,91.049706,,,,,,,,,,,,,,,,,,,,,,802.981140,785.569336,277.727966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,,467.368195,646.385071,100.895187,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.376343,719.045471,91.008507,,,,,,,,,,,,,,,,,,,,,,802.894287,785.491821,277.747955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,,,,,,,,,,,,,,467.269745,646.299316,100.892258,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.396484,719.028564,91.026474,,,,,,,,,,,,,,,,,,,,,,802.808777,785.405518,277.763824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,,467.353455,646.344177,100.872574,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.397827,719.093994,91.078987,,,,,,,,,,,,,,,,,,,,,,802.727112,785.304382,277.761139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,,467.493622,646.374634,100.594223,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.403015,719.026184,91.080605,,,,,,,,,,,,,,,,,,,,,,802.643982,785.154358,277.834747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,,467.477844,646.439270,100.739571,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.401489,719.099609,91.080444,,,,,,,,,,,,,,,,,,,,,,802.604065,785.047729,277.854462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,,467.569183,646.492493,100.541763,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.431641,719.037109,91.059395,,,,,,,,,,,,,,,,,,,,,,802.649353,785.044800,277.775665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,,467.537750,646.457764,100.465607,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.422546,719.012695,91.060760,,,,,,,,,,,,,,,,,,,,,,802.733337,785.070862,277.703461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,,467.620331,646.424377,100.468201,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.404724,719.000427,91.037331,,,,,,,,,,,,,,,,,,,,,,802.735352,784.977478,277.704132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,467.567261,646.373474,100.468285,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.423950,719.093872,91.039749,,,,,,,,,,,,,,,,,,,,,,802.835876,784.964539,277.662262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,,467.623474,646.464172,100.469170,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.420349,719.033508,91.062302,,,,,,,,,,,,,,,,,,,,,,802.880432,784.972900,277.626740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,467.642456,646.717102,100.743805,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.404480,719.034973,90.978622,,,,,,,,,,,,,,,,,,,,,,803.019531,784.973511,277.631714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,467.519135,646.499756,100.566971,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.422119,719.101379,91.000977,,,,,,,,,,,,,,,,,,,,,,803.097778,784.984924,277.577087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,467.600922,646.604797,100.771332,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.422607,719.093994,91.042252,,,,,,,,,,,,,,,,,,,,,,803.235840,784.999878,277.506317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,,467.304688,646.341370,100.872124,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.355042,719.034485,90.967628,,,,,,,,,,,,,,,,,,,,,,803.218201,785.038208,277.523102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,467.422546,646.324036,100.633514,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.354065,719.043884,90.964401,,,,,,,,,,,,,,,,,,,,,,803.237915,785.119995,277.483582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,,,,,,,467.451385,646.375122,100.524666,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.340149,719.067444,90.955902,,,,,,,,,,,,,,,,,,,,,,803.234375,785.165466,277.469452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,,467.513184,646.480652,100.515488,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.344666,719.040100,90.929535,,,,,,,,,,,,,,,,,,,,,,803.155884,785.226440,277.437347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,,,,,,,467.529419,646.497864,100.495491,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.355408,719.042969,90.942940,,,,,,,,,,,,,,,,,,,,,,803.224976,785.158630,277.453186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,,,467.423889,646.432434,100.762054,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.380737,719.039734,90.937874,,,,,,,,,,,,,,,,,,,,,,803.351685,785.101379,277.387848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,,467.419250,646.304565,100.650696,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.324158,719.031738,90.884811,,,,,,,,,,,,,,,,,,,,,,803.305542,785.168823,277.349640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,,467.447266,646.297791,100.566826,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.347046,718.966858,90.931862,,,,,,,,,,,,,,,,,,,,,,803.233337,785.189636,277.346283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,467.457214,646.314575,100.508774,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.294067,718.929260,90.901703,,,,,,,,,,,,,,,,,,,,,,803.288330,785.141907,277.343994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,,467.458801,646.333557,100.539131,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.291321,718.945496,90.889084,,,,,,,,,,,,,,,,,,,,,,803.259949,785.071960,277.355682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,,467.233276,646.205933,100.817833,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.325928,718.939514,90.825333,,,,,,,,,,,,,,,,,,,,,,803.252502,785.057068,277.361938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,,,,,,,,,,,,,,467.370056,646.232605,100.652481,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.262268,718.943726,90.825760,,,,,,,,,,,,,,,,,,,,,,803.311584,784.938843,277.356506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,467.461182,646.308411,100.510422,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.366150,718.959106,90.767426,,,,,,,,,,,,,,,,,,,,,,803.331604,784.916870,277.344452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,467.482391,646.335571,100.446999,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.349487,718.976318,90.736412,,,,,,,,,,,,,,,,,,,,,,803.236633,784.856201,277.320374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,467.505981,646.344727,100.470169,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.273865,718.918030,90.689056,,,,,,,,,,,,,,,,,,,,,,803.198059,784.729492,277.277130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,467.480804,646.314453,100.507027,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.320374,718.949158,90.712746,,,,,,,,,,,,,,,,,,,,,,803.142029,784.761108,277.299042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,,,,,,,,,,467.437286,646.282654,100.505669,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.269836,718.966125,90.721336,,,,,,,,,,,,,,,,,,,,,,803.102112,784.627441,277.290314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,,,,,,,,,,,,,,467.454742,646.300232,100.485840,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.316040,718.964966,90.701561,,,,,,,,,,,,,,,,,,,,,,802.921814,784.767944,277.530487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,,,,,,,,,,467.467468,646.316162,100.472008,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.371643,718.937744,90.694870,,,,,,,,,,,,,,,,,,,,,,802.748413,784.917725,277.743439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,,,467.569153,646.592224,100.753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.358887,718.951172,90.684013,,,,,,,,,,,,,,,,,,,,,,802.619934,784.840393,277.747650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,,467.480743,646.390503,100.539505,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.322998,718.965210,90.658691,,,,,,,,,,,,,,,,,,,,,,802.551392,784.918762,277.756104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,,467.404022,646.375610,100.758194,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.269714,718.962646,90.673615,,,,,,,,,,,,,,,,,,,,,,802.604492,784.805969,277.699127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,,467.199341,646.190735,100.943687,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.291260,718.945618,90.719833,,,,,,,,,,,,,,,,,,,,,,802.502380,784.889099,277.793762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,,467.343048,646.203857,100.718346,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.339844,718.956848,90.730690,,,,,,,,,,,,,,,,,,,,,,802.522705,784.955444,277.916443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
