Grasp38
Date:,2025/04/16
Time:,14:17:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
299,,,,708.993774,651.009705,158.945847,774.690674,725.880432,170.741653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.873596,869.421814,283.594635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.695496,721.090515,162.469452,,,,,,,,,,1027.657959,843.099609,422.193390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,704.100464,651.225891,159.043716,769.880737,726.357544,170.984665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.128479,868.940979,283.837799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.963013,721.623230,162.024582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,699.144531,651.531982,158.924881,764.093933,726.512756,171.117569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.017883,868.651428,283.876862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.127563,721.813538,161.824631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,694.321960,651.824402,158.433319,759.386475,726.868469,170.937439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.117249,868.164124,283.466217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.154968,722.022766,161.956848,,,,,,,,,,,,,1020.365173,843.352905,422.022034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,689.694336,652.105591,157.915909,755.070068,726.914673,170.626816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.171326,867.575806,283.318054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.462830,722.418579,161.640030,,,,,,,,,,,,,1017.945801,843.006165,422.066101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,684.960083,652.503052,157.448349,750.219421,727.052185,170.589691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.807922,867.030701,283.078674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.355103,722.685364,161.582733,,,,,,,,,,,,,1015.052917,841.615784,421.586243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,680.062500,652.739807,156.927246,745.521790,727.024902,170.275284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.575378,866.392151,283.063141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.222412,722.794861,161.649475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,675.157471,653.021118,156.581390,740.840881,727.517578,169.714691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.476563,865.741882,282.773590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.430054,723.086121,161.338669,,,,,,,,,,,,,,,,1010.318665,840.194275,420.760376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,670.107300,653.354736,156.035095,735.908691,727.973511,169.734833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.511414,865.021790,282.842163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.493103,723.387329,160.992737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,665.401855,653.691650,155.186417,730.765686,728.151367,169.583176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.918152,864.228027,283.100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.670898,723.587036,160.875992,,,,,,,,,,,,,,,,,,,1005.247253,839.098877,420.391449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,660.884338,654.097534,154.591492,725.658325,728.636719,169.055695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.323853,863.895752,282.996002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.843079,723.926636,160.531128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,656.140137,654.476685,154.162888,720.718506,728.904297,168.849152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.452820,863.100403,282.543335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.742981,724.249695,160.084152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,651.654297,654.863403,152.997864,716.257568,728.662354,168.935959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.904297,862.006836,282.753662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.916504,724.485535,159.985977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,646.955261,655.201233,152.671005,711.450317,729.080078,168.152679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.051941,861.712769,282.717255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.471313,724.978577,159.245544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,642.102722,655.447998,152.882782,707.020447,729.259277,167.693619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.005676,860.913879,282.770721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.871704,725.262024,158.910492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,637.428833,655.648804,151.976913,702.443054,729.494202,167.410248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.684143,859.788757,282.900116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.052734,725.724426,158.819748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,632.864319,656.017334,151.146805,698.020630,729.857910,166.716232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.380371,859.268005,283.025024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.949768,726.229492,157.900436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,628.231812,656.468262,150.581589,694.225037,729.873962,166.317093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.485901,858.512756,283.173828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.028564,726.501160,157.309570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,624.100281,656.972961,149.332291,689.642761,730.021301,165.804626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.049927,857.721191,283.053802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.806702,727.010620,156.999023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,619.596069,657.240234,148.977982,684.961975,730.596375,165.382675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.937866,857.044128,283.114197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.175476,727.443909,156.554871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,615.227844,657.421143,148.498947,680.687866,730.475586,165.189056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.169373,856.164307,283.252716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.590637,727.638428,156.255615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,611.194519,657.851196,147.183380,676.773132,730.502136,164.546478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.588684,855.428284,283.087494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.190186,728.054626,155.739365,,,,,,,,,,,,,,,,,,,,,,971.141418,832.249390,419.927032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,607.072937,658.130798,146.569244,672.890320,731.018188,163.718597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.612488,854.309814,283.292877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.211243,728.480103,155.331970,,,,,,,,,,,,,,,,,,,,,,969.705444,831.337097,419.178741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,602.979919,658.362610,145.944656,668.983093,731.052368,163.090607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.570007,853.825195,283.382751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.217468,728.867004,155.030014,,,,,,,,,,,,,,,,,,,,,,966.984009,830.628967,418.773010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,599.301331,658.767151,144.378998,665.316650,730.956055,162.692215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.409180,852.969910,283.595581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.031616,729.329956,154.468567,,,,,,,,,,,,,,,,,,,,,,964.883545,829.923828,419.007050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,595.447144,659.028076,143.749222,661.489441,731.307861,162.052826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.375183,852.309204,283.553925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.544312,729.917786,154.152451,,,,,,,,,,,,,,,,,,,,,,961.587708,829.387390,419.095673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,591.416992,659.135010,143.129822,657.403931,731.486023,161.822861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.365417,851.241882,284.149719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.343140,730.516724,154.312698,,,,,,,,,,,,,,,,,,,,,,958.704712,829.064209,419.621155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,,,587.642456,659.490479,142.135406,654.322632,731.051697,160.971741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.251038,850.740051,283.887695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.489929,731.289856,154.163574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,583.911987,659.746948,141.427185,650.539185,731.179993,160.337067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.044312,849.829834,283.816406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.521973,732.245728,153.129761,,,,,,,,,,,,,,,,,,,,,,,,,953.062317,828.033508,419.602966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,580.766418,660.144470,139.443634,647.308594,731.380981,159.601944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.584839,849.135132,284.065643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.405701,732.874084,153.091797,,,,,,,,,,,,,,,,,,,,,,,,,950.624023,827.380493,419.372742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,577.326172,660.359436,138.657730,643.800232,731.636841,159.190109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.731750,848.158875,284.165558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.903748,733.500427,152.706406,,,,,,,,,,,,,,,,,,,,,,,,,948.419922,826.477356,419.533661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,,573.739990,660.521423,137.822006,640.520996,731.561707,159.032700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.868652,847.388062,284.377014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.380737,734.293091,152.239853,,,,,,,,,,,,,,,,,,,,,,,,,946.194824,825.969666,419.390900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,570.772400,660.951050,136.038162,637.770386,731.814880,157.970016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.732178,846.991882,283.792297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.636230,734.814941,152.131699,,,,,,,,,,,,,,,,,,,,,,,,,943.716736,825.405701,419.079681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,567.531738,661.243164,135.172302,634.141724,731.917297,157.316315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.643188,846.180481,283.868927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.395325,735.396729,151.376236,,,,,,,,,,,,,,,,,,,,,,,,,942.114075,825.026367,418.494965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,564.625549,661.753784,133.733765,631.587952,731.757935,156.791229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.870422,845.301575,283.726166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.183289,824.754944,418.210419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,,,561.179077,661.774048,133.240921,628.396729,732.072815,155.396057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.123291,844.414612,284.038239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.277954,824.121216,418.259491,495.925751,736.276978,150.428223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,558.557373,662.158875,131.913300,625.746460,732.051636,154.957825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.553101,844.331177,283.705780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.751404,823.383911,418.016022,493.751709,736.511719,147.892395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,,,555.464966,662.269958,131.366043,622.911499,732.212036,154.544098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.943604,843.224060,283.898010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.715698,822.993164,417.745026,490.457794,736.678650,146.611465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,,552.952942,662.520935,129.795334,620.092407,732.293701,153.261444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.179016,842.830566,283.329163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.854980,822.178406,417.875671,487.633057,736.786377,146.296539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,550.080627,662.646545,128.749298,617.345276,732.330261,152.495361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.637634,842.334717,283.541321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.756775,821.722168,417.387970,484.566223,736.715271,144.848389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,,,547.235840,662.878845,127.635902,614.474731,732.505798,152.111801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.440002,841.567993,283.399475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.881042,821.286316,417.412628,482.484558,736.652161,143.880722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,544.969299,663.128235,126.141403,612.300537,732.552917,151.276566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.186157,841.131653,283.391022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.898865,820.640564,416.868744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,542.471985,663.203857,125.848015,609.381836,732.747314,150.569199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.910706,840.378906,282.830414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.592346,820.021301,416.223511,,,,477.952881,736.572998,140.619217,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,539.921448,663.336975,124.928032,607.757141,732.644836,149.588257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.772400,839.189819,282.726227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.411377,819.771362,416.010864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,537.620178,663.516174,123.449692,604.506592,733.005493,149.449936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.466125,839.275879,282.226990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.420532,819.583252,415.521301,,,,,,,473.387238,736.441833,137.721695,,,,,,,,,,,,,,,,,,,,,,,,
344,,,,535.805847,663.682800,121.839462,602.569641,732.895447,148.884720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.664429,838.820007,282.406372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.134705,818.890808,415.277771,,,,,,,470.897858,736.270630,137.477524,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,533.928406,663.964722,120.533516,600.380859,733.219849,147.983948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.448914,838.570313,282.196564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.268372,818.681458,415.024353,,,,,,,469.071564,735.939575,135.725464,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,531.975647,663.836304,118.913559,598.086548,733.294983,146.731461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.292236,838.140747,282.452850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.304138,818.279236,414.867767,,,,,,,467.457977,735.675842,133.948975,,,,,,,,,,,,,,,,,,,,,,,,
347,,,,530.149475,663.809021,118.610008,596.393677,733.073669,146.479324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.064758,837.419922,282.470520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.429199,817.653442,414.931061,,,,,,,465.431732,735.238770,133.160217,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,528.135620,663.946655,117.538475,594.444885,733.124512,145.733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.219116,836.094055,282.073212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.916809,817.052856,414.452301,,,,,,,463.794403,734.865112,131.766388,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,526.530212,664.024231,116.071518,592.449219,733.275391,144.665237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.570007,835.786682,281.821167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.971863,816.336426,414.166962,,,,,,,462.470306,734.752869,130.536758,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,524.788574,664.050781,115.118301,590.271179,733.163086,144.064377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.860840,836.160950,281.666779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.057922,816.305481,414.051117,,,,,,,460.444336,734.526245,129.740265,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,522.443115,663.688232,114.857567,589.277527,732.938110,143.110260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.043945,835.843628,281.380768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.174561,816.352600,413.682526,,,,,,,459.005432,734.234070,128.761078,,,,,,,,,,,,,,,,,,,,,,,,
352,,,,521.484314,663.837830,113.030952,587.476624,732.869446,142.540161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.667603,835.479919,281.023468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.054871,815.692139,413.718170,,,,,,,457.499725,734.030334,128.100876,,,,,,,,,,,,,,,,,,,,,,,,
353,,,,520.177002,664.028259,111.243523,585.232117,732.919739,141.925598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.437561,835.401794,280.757782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.231873,815.006470,412.869354,,,,,,,456.044037,733.928101,126.751175,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,518.483398,664.115112,110.787872,584.027161,732.816101,140.829193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.288330,834.943359,280.758575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.028870,814.760620,412.071198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,516.361633,663.657593,110.533089,583.128967,732.711792,139.871475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.912292,833.835266,280.496429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.670837,814.412598,411.769653,,,,,,,,,,453.703278,733.406189,124.733673,,,,,,,,,,,,,,,,,,,,,
356,,,,515.582458,663.736389,108.999039,581.222229,732.642456,139.763824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.042847,832.729553,280.141174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.206665,813.904541,411.871063,,,,,,,,,,451.798859,733.379150,123.598419,,,,,,,,,,,,,,,,,,,,,
357,,,,514.537231,664.153381,107.344505,579.416443,732.639099,139.346436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.023865,832.679199,280.092560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.793945,813.484375,411.473114,,,,,,,,,,450.559509,733.291199,122.558502,,,,,,,,,,,,,,,,,,,,,
358,,,,513.184692,663.969482,106.660439,578.313599,732.770325,137.924301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.316345,833.116455,279.879913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.788940,813.177246,410.901764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
